State,Cities,Hotel Name,Destination,Describe,Ratings,review_count,Actual Price,Offer Percentage,Price
Madhya Pradesh,indore,Collection O Ring Road Bhawarkua Indore,Ring Road Pipliyarao,Excellent,4.5,98,3899,74,843
Madhya Pradesh,indore,Palette Sapphire Star Chappan Market,Near Holkar Stadium,Fabulous,5,271,11469,68,3030
Madhya Pradesh,indore,Super Collection O Ganeshpuri Indore,VIP Parking Ganeshpuri,Excellent,4.5,133,4099,71,973
Madhya Pradesh,indore,Super Collection O Indore Near Omax City 1,Mayakhedi,Excellent,4.5,171,3348,70,830
Madhya Pradesh,indore,Hotel UDAY DELIGHT,Nearby Landmark- 60 ml bar near Annpurna Road,Fabulous,5,5,2697,72,606
Madhya Pradesh,indore,Super Hotel O Brilliant Convention Centre formerly Madhur Shree,Opp. Vibgyor School Near Brilliant Convention Centre,Excellent,4.5,456,4282,68,1130
Madhya Pradesh,indore,Hotel O lemon,Bengali Square,Fabulous,5,2,3299,71,750
Madhya Pradesh,indore,Super Townhouse Oak PTC MG Road,Chhoti Gwaltoli,Excellent,4.5,651,8454,68,2233
Madhya Pradesh,indore,Hotel O Shri Shiv,A 48lotus park colony near aurobindo medical college ujjain road,Excellent,4.5,585,2458,72,550
Madhya Pradesh,indore,Super Hotel O Jawahar Marg formerly Hotel Virat,Near Rajwada Palace,Good,3.5,159,3997,68,1055
Madhya Pradesh,indore,Hotel O Delight Stay,Eastern ring Road Nanak Nagar ,Very Good,4,231,2912,77,519
Madhya Pradesh,indore,Super Townhouse Lords Inn Regency,Near Bombay Hospital,Very Good,4,1060,3537,72,793
Madhya Pradesh,indore,Super Hotel O Indraprasth, Kanupriya nagar AB Road Rau,Very Good,4,568,2999,68,791
Madhya Pradesh,indore,Townhouse OAK Utsav Residency,Near Dawa Bazar,Very Good,4,342,3525,72,790
Madhya Pradesh,indore,Super Capital O Abri Krishna,Opp Bombay Hospital,Good,3.5,171,3414,72,769
Madhya Pradesh,indore,Hotel O Dream Palace,Scheme Number 136,Very Good,4,15,2352,71,540
Madhya Pradesh,indore,Hotel O MK2 Hotel and Restaurant,Pigdamber,Good,3.5,75,2669,74,550
Madhya Pradesh,indore,Hotel O Hotel Shivaj,Badi Bhamori,Very Good,4,6,2332,72,520
Madhya Pradesh,indore,SPOT ON Hotel Shree Ji,Dewas,Excellent,4.5,670,2669,75,527
Madhya Pradesh,indore,Hotel O J-ONE,Pipliyarao Ringroad,Fair,3,3,3039,71,711
Madhya Pradesh,indore,Hotel O Shree Khatu Shyam Palace,CAT Road,Fabulous,5,1,4942,72,1140
Madhya Pradesh,indore,Super Hotel O Shree,Near Dewas Naka,Very Good,4,9,3268,72,742
Madhya Pradesh,indore,Hotel O D.V Near Medanta Hospital Indore,Near Medanta Hospital,Very Good,4,83,2837,67,740
Madhya Pradesh,indore,Super Hotel O Brilliant Convention Centre formerly Madhur Shree,Opp. Vibgyor School Near Brilliant Convention Centre,Excellent,4.5,456,4282,68,1130
Madhya Pradesh,indore,Hotel O Paradise Green,60-Feet Road indore (near airport ) 277-278 Ambikapuri Extension,Good,3.5,16,2697,72,606
Madhya Pradesh,indore,Hotel O Chirag Inn,Sudama Nagar Opp. Annapurna Mandir Near Annapurna Road,Excellent,4.5,12,2578,71,579
Madhya Pradesh,indore,Hotel O The Baba Gest House,Nearby Landmark - Near gangwal bus stend,Good,3.5,9,2818,72,636
Madhya Pradesh,indore,Hotel O MK2 Hotel and Restaurant,Pigdamber,Very Good,4,15,2669,74,550
Madhya Pradesh,indore,Hotel O Syam Palace ,Lane No. 6 Lov Kush  Market Near Aurbindo Hospital Near By Honda Showroom,Very Good,4,22,3082,67,807
Madhya Pradesh,indore,Hotel O Madhuban,c7 Gajadhar Nagar Near Reliance petrol pumpAirport road,Very Good,4,9,2938,71,664
Madhya Pradesh,indore,SPOT ON Hotel Shree Ji,Dewas,Very Good,4,6,2669,75,527
Madhya Pradesh,indore,Hotel UDAY DELIGHT,Nearby Landmark- 60 ml bar near Annpurna Road,Fabulous,5,5,2697,72,606
Madhya Pradesh,indore,Hotel O ETERNITY Paradise,Near Gopur square Service Road Sector-E Sudama Nagar,Excellent,4.5,16,4847,72,1117
Madhya Pradesh,indore,Hotel O Golden Valley ,3 Main Road Mushakhadi Near kali puliya,Fair,3,3,2637,71,612
Madhya Pradesh,indore,Hotel O RichFeel ,Near Chameli Devi College Umrikheda,Fabulous,5,1,2578,71,579
Madhya Pradesh,indore,Hotel O Shree Golden Wing Palace ,Rajendra Nagar Railway stations road ,Fair,3,4,2697,72,606
Madhya Pradesh,indore,Hotel O Indore Palace ,khandwa road opp My hero Showroom Khandwa road near reliance petrol pump,Fabulous,5,1,2458,72,550
Madhya Pradesh,indore,Patidar Hotel And Restaurent,Mhow,Very Good,4,1,2585,71,580
Madhya Pradesh,indore,Super Collection O Ganeshpuri Indore,VIP Parking Ganeshpuri,Excellent,4.5,133,4099,71,973
Madhya Pradesh,indore,Hotel O The Baba Gest House,Nearby Landmark - Near gangwal bus stend,Good,3.5,9,2818,72,636
Madhya Pradesh,indore,Hotel O Lakshya,175 Malwa mill New dewas Road,Very Good,4,141,4155,74,870
Madhya Pradesh,indore,Collection O Vijay Nagar Indore Formerly Hotel Shiva Inn,Plot no. 49 A Scheme Number 114 Part -1,Very Good,4,27,3214,72,725
Madhya Pradesh,indore,SILVERKEY FUSION STAYS,Near Perfect Bakery Vijay Nagar,Very Good,4,527,3811,67,993
Madhya Pradesh,indore,Hotel O Blue Wings,Vijay Nagar,Good,3.5,39,2509,71,562
Madhya Pradesh,indore,Patidar Hotel And Restaurent,Mhow,Very Good,4,1,2585,71,580
Madhya Pradesh,indore,Collection O Task,Near Jain Nurserynull,Very Good,4,189,2881,71,646
Madhya Pradesh,indore,Collection O Iconic Stay,Behind ISBT,Very Good,4,177,3331,68,838
Madhya Pradesh,indore,Townhouse South Tukoganj,Near TI Mall,Good,3.5,181,4501,72,1022
Madhya Pradesh,indore,Hotel O SB 47,Near Railway CrossingRajendra Nagar,Good,3.5,67,2778,71,642
Madhya Pradesh,indore,Hotel O Sudipti Resort,Vijay Nagar,Good,3.5,108,3895,71,887
Madhya Pradesh,indore,Hotel O La Flora,Near Bombay Hospital,Very Good,4,420,3912,67,1028
Madhya Pradesh,indore,Hotel O Manjulam Regency,Near Purvi Hospital,Fair,3,17,3409,75,676
Madhya Pradesh,indore,Hotel O Choice Inn,Near IIm Collegenull,Good,3.5,16,2697,72,606
Madhya Pradesh,indore,Hotel O Zodiac,54B Nanak Nagar,Very Good,4,19,3419,71,804
Madhya Pradesh,indore,Collection O Riddhi Siddhi,Near Radisson Square,Good,3.5,55,3214,70,761
Madhya Pradesh,indore,Hotel O Chandragupta,28C Chandragupta Maurya Square,Excellent,4.5,3,2648,71,587
Madhya Pradesh,indore,Hotel O Madhuban,c7 Gajadhar Nagar Near Reliance petrol pumpAirport road,Very Good,4,9,2938,71,664
Madhya Pradesh,indore,HOTEL O GRAND GIRIRAJ,50 C ratan lok colony near Medanta hospital Indore M.P.Pin code 452010,Good,3.5,37,3299,71,750
Madhya Pradesh,jabalpur,Hotel O atithi in Garha Jabalpur,In Front Of Maruti Marble,Very Good,4,62,2618,74,542
Madhya Pradesh,jabalpur,Hotel O Dhan Mahal Resort,Jodhpur padav,Very Good,4,7,3967,71,908
Madhya Pradesh,jabalpur,Hotel O Dwarika Inn,Near Civic center,Good,3.5,318,5667,72,1300
Madhya Pradesh,jabalpur,Hotel O CityMax,dhanwantari nagar,Fair,3,3,3218,72,731
Madhya Pradesh,jabalpur,Hotel O Sanskardhani Inn,Jabalpur,Excellent,4.5,3,3922,72,898
Madhya Pradesh,jabalpur, Hotel O Orchid Homes,Shri Ram College Rd,Good,3.5,32,4035,72,921
Rajasthan,jaipur,Super Hotel O Kaveri Path formerly Shree Sai Residency,Mansarovar,Excellent,4.5,116,4499,71,1068
Rajasthan,jaipur,HOTEL O BUNGLOW 18,Sodala Jaipur Rajsthan 302020,Very Good,4,39,2960,73,639
Rajasthan,jaipur,Super Townhouse JLN Marg formerly Ritz Residency,J.L.N. Marg,Very Good,4,59,5304,72,1259
Rajasthan,jaipur,Super Townhouse Collectorate Circle formerly LD Prime,Near Municipal Corporation,Very Good,4,413,6615,68,1747
Rajasthan,jaipur,HOTEL O JAI PALACE AND GUEST HOUSE ,Devi Nagar New Sanganer Road,Very Good,4,10,2837,72,639
Rajasthan,jaipur,Super Hotel O Krishna Nagar Near Sawai Man Singh Stadium,Behind Vidhan Sabha,Very Good,4,820,5167,68,1365
Rajasthan,jaipur,Collection O Golden Sapphire,Tehsil-Sanganer,Excellent,4.5,7,2697,71,625
Rajasthan,jaipur,Hotel O Jagatpura Near JTM Mall,Jagatpura,Very Good,4,5,4761,67,1251
Rajasthan,jaipur,Townhouse Jagatpura Downtown,Jagatpura,Excellent,4.5,446,2792,71,617
Rajasthan,jaipur,Collection O Salasar Palace,Adarsh Nagar,Very Good,4,450,3397,81,499
Rajasthan,jaipur,Super Collection O Govind Marg,Gurjar ki Thadi,Very Good,4,3432,2838,71,645
Rajasthan,jaipur,Collection O Salasar Inn,J P Colony Imli Wala Phatak,Very Good,4,916,2543,77,445
Rajasthan,jaipur,Super Hotel O Sansarchandra Road formerly Luna Rosa,Near Amber Tower,Excellent,4.5,45,5928,67,1615
Rajasthan,jaipur,Super Townhouse Subhash Nagar,Subhash Nagar,Excellent,4.5,929,3985,68,1053
Rajasthan,jaipur,Hotel O Silver Stay 02,Sector 5,Very Good,4,368,3348,75,658
Rajasthan,jaipur,Super Collection O Adarsh Nagar Raja Park formerly Apex Intercontinental ,Near Municipal Corporation,Very Good,4,722,3804,68,1004
Rajasthan,jaipur,Super Townhouse Durgapura formerly Gumaan Heritage,Near Railway Station,Very Good,4,519,6917,68,1827
Rajasthan,jaipur,Super Hotel O Vaishali Nagar,Near Sodhani Sweets,Excellent,4.5,869,5435,68,1435
Rajasthan,jaipur,Collection O Dev S Villa,109109 Krishna Nagar Goliawas Near City Park Patarkar Road Mansarovernull,Very Good,4,127,2619,71,589
Rajasthan,jaipur,Super Collection O Sindhi Camp,Hotel Joy 24 Abhinandan inn 9,Very Good,4,1211,5681,71,1349
Rajasthan,jaipur,Hotel O Royal Blue,Near Shelby Hospital,Good,3.5,277,1941,44,864
Rajasthan,jaipur,Hotel O Green Apple,Sector-3,Fabulous,5,32,1854,60,583
Rajasthan,jaipur,Hotel O Shree Ram Guest House,Sitapura Industrial Area,Very Good,4,18,2491,70,583
Rajasthan,jaipur,Hotel O Arya,Tonk Road,Fair,3,8,2649,72,588
Rajasthan,jaipur,Hotel O Apple Green,nangal road,Good,3.5,3,2697,72,606
Rajasthan,jaipur,Hotel O Pushp Niwas,Jaipurnull,Fabulous,5,8,2457,70,583
Rajasthan,jaipur,Hotel O RJ 21-18 GUEST HOUSE,Malviya Nagar,Fair,3,2,3091,71,700
Rajasthan,jaipur,Hotel O Regal Stay,Sector 7,Excellent,4.5,192,4585,84,588
Rajasthan,jaipur,Hotel O Shree Mangalkamna,India,Good,3.5,344,2649,72,588
Rajasthan,jaipur,Hotel O Couples Friendly Hotel,Barkat Nagar,Excellent,4.5,4,1767,58,588
Rajasthan,jaipur,Hotel O ALBERT,Rajaparknull,Very Good,4,96,2837,71,653
Rajasthan,jaipur,Hotel O Lara Heritage,opp megal bela garden near transport nagar sikar road,Excellent,4.5,11,3312,73,708
Rajasthan,jaipur,Hotel O RE Kitchen and bar,Mangiyawas Mode,Very Good,4,296,2548,71,583
Rajasthan,jaipur,Hotel O Suraj Villa,Near Railway Station,Good,3.5,58,3238,68,818
Rajasthan,jaipur,Hotel O Sunrise Palace,F BLOCK Plot No 83-ANaryan Vihar Mansarovar,Excellent,4.5,6,3275,77,583
Rajasthan,jaipur,SPOT ON New Ashirwad Guest House,Old Ricco Bassi Agra Road,Very Good,4,22,1610,63,461
Rajasthan,jaipur,Hotel O Asian Palace,Jaipurnullnullnull,Good,3.5,70,2452,70,583
Rajasthan,jaipur,Hotel O Shayla Inn,Agrawal FarmMansarovar,Very Good,4,16,2225,67,579
Rajasthan,jaipur,Hotel O Raj Villa 2 (Tus Group),Near Jaipur National Airport,Good,3.5,32,2648,71,587
Rajasthan,jaipur,Collection O Bharat Palace,Jaipur Municipal Corporation,Good,3.5,36,2979,72,669
Rajasthan,jaipur,Super Hotel O Krishna Palace,near petrol pump niwaru road jhotwara,Very Good,4,134,3075,71,716
Rajasthan,jaipur,Hotel O JBS Jaipur Heritage , Tonk Road,Fabulous,5,125,2585,66,708
Rajasthan,jaipur,Hotel O Ekta My Stay,228,Good,3.5,65,2712,73,588
Rajasthan,jaipur,Collection O Manohar Palace,Jaipur,Good,3.5,41,4055,68,1025
Rajasthan,jaipur,Hotel O Utsav Hotel,A-1 nearby Swaminarayan temple Vidyut Nagar c Vaishali Nagar,Very Good,4,43,2209,67,592
Rajasthan,jaipur,Hotel O Dev Mansarovar,Mansarovar Sector 1,Good,3.5,88,1820,60,583
Rajasthan,jaipur,Hotel O Castle Heritage,Vaishali Nagar,Good,3.5,31,2837,72,621
Rajasthan,jaipur,Townhouse Tovo,Sanganer Tehsil,Good,3.5,111,2912,69,712
Rajasthan,jaipur,Hotel O Aana Residency,Near Maharani Farm,Good,3.5,29,2268,67,571
Rajasthan,jaipur,Hotel O Black Hawk,Near Govind Puri,Good,3.5,20,2218,67,583
Rajasthan,jaipur,Hotel O Apple,opp. jhalana pyaoo ,Very Good,4,213,2685,72,566
Rajasthan,jaipur,Hotel O Tourist Residency,Before Police Reserve Line,Fabulous,5,255,3386,69,851
Rajasthan,jaipur,Hotel O Surya Mahal,Vinayak viharMukunpura Bindayaka link Road,Excellent,4.5,5,2657,72,583
Rajasthan,jaipur,Townhouse Monark,Adarsh Nagar,Very Good,4,80,3191,72,699
Rajasthan,jaipur,Hotel O Shiv Rachna,Rajasthan 302020,Fabulous,5,1,4368,79,728
Rajasthan,jaipur,Hotel O Salasar Heritage,near MKD school,Very Good,4,240,2657,72,583
Rajasthan,jaipur,Hotel O Morgan,Opposite Of 2nd Exit Of Jaipur Junction,Very Good,4,284,3959,71,911
Rajasthan,jaipur,Hotel Shekhawati Palace,Jawahar Nagar,Good,3.5,46,2912,73,629
Rajasthan,jaipur,Townhouse Oak Sanganer Formerly Hotel Kanha,Sanganer,Very Good,4,30,4572,71,1073
Rajasthan,jaipur,Hotel O Tonk Road Jaipur formerly Hotel Hans,Near Crown Palaza Mall,Very Good,4,116,5264,72,1212
Rajasthan,jaipur,Super Collection O Ramgarh Mod Near Hawa Mahal,Near Delhi 6 Restaurant,Very Good,4,90,5681,71,1390
Rajasthan,jaipur,Hotel O Sawariya,Plot No- 259 BScheme Kusum Vihar,Excellent,4.5,947,2774,71,625
Rajasthan,jaipur,Super Collection O Grand Capitol-,Turn From Metro Pillar 79,Excellent,4.5,252,2756,71,629
Rajasthan,jaipur,Super Collection O Hathroi Market Near Dhuleshwar Garden formerly Hotel Rishi ,Hathroi Market,Excellent,4.5,131,5558,72,1319
Rajasthan,jaipur,Super Hotel O Collectorate Circle formerly Hotel Dhamu,Station Road,Excellent,4.5,151,4088,71,970
Rajasthan,jaipur,Super Hotel O Laxmi Nagar Jhotwara formerly Ballyfin Retreat,Jhotwara,Fabulous,5,83,4698,71,1104
Rajasthan,jaipur,Super Townhouse Girdhar Marg Jaipur formerly Hotel Srida,Near Fortis Hospital,Very Good,4,146,4578,68,1208
Rajasthan,jaipur,Collection O Ramganj Near Hawa Mahal,Near Badi Chopper,Very Good,4,801,7905,68,2088
Rajasthan,jaipur,Super Townhouse Mansarovar Near Metro Station,Near New Aatish Market Metro Station Gopalpura Bypass,Very Good,4,30,5215,72,1238
Rajasthan,jaipur,Hotel O Pragati Prime,Plot no. 1 near sanganer thana airport circle tonk road,Very Good,4,154,2585,71,583
Rajasthan,jaipur,Hotel O Niwaru Road,Nagal Puliya ,Very Good,4,12,4275,68,1083
Rajasthan,jaipur,Hotel O Haldi Ghati Gate,Pratapnagar,Excellent,4.5,9,4029,67,1052
Rajasthan,jaipur,Hotel O Vishal,maharaja vinayak university  C Schemenull,Very Good,4,238,3548,79,583
Rajasthan,jaipur,Collection O Bani Park Near Collectorate Circle Formerly Anuja Palace,Sindhi Camp,Excellent,4.5,83,6005,71,1424
Rajasthan,jaipur,Super Collection O Gangapole Amer Road,Amer Road,Very Good,4,704,6275,68,1658
Rajasthan,jaipur,Super Townhouse Bani Park formerly Aroma Residency,Bani Park,Very Good,4,984,5071,68,1339
Rajasthan,jaipur,Townhouse C Scheme Ahinsa Circle,Near Oth Ahinsa Circle,Fabulous,5,92,6049,80,954
Rajasthan,jaipur,HOTEL O PINK HEAVEN,JAIPUR,Good,3.5,25,3033,80,461
Rajasthan,jaipur,Hotel O RADHE HOME STAY,E-122 bank colony Murlipura Scheme jaipurmurlipura,Excellent,4.5,78,3357,72,759
Rajasthan,jaipur,Hotel O The Moody Moon Hotel,Malviya Nagar,Very Good,4,30,3906,80,603
Rajasthan,jaipur,Hotel Jeff,Sikar Road,Fabulous,5,117,2999,71,670
Rajasthan,jaipur,Super Townhouse Malviya Nagar Near Airport formerly Royal Residency,79 Sunder Nagar,Very Good,4,330,6174,72,1466
Rajasthan,jaipur,Super Hotel O Meera Marg Near Bani Park formerly Cozy Vibes,Bani park,Very Good,4,63,4918,71,1158
Rajasthan,jaipur,Hotel O La Costa,Hari Marg,Very Good,4,69,4101,81,628
Rajasthan,jaipur,Hotel O Pari Residency,Near Durgapura Railway station,Fair,3,59,4076,79,670
Rajasthan,jaipur,Hotel O Rajputana Homestay,Near Panchayat Samiti Pankha chauraha,Good,3.5,53,2317,68,579
Rajasthan,jaipur,Super Townhouse Tonk Road Near Gandhi Nagar Railway Station,Near Gandhi Nagar Railway Stn,Very Good,4,896,4374,68,1171
Rajasthan,jaipur,Hotel O 818210 Hotel Sanwariya Palace,Shri Ram Colony,Good,3.5,78,3275,77,583
Rajasthan,jaipur,Hotel O BikanerWala,Jagatpura,Good,3.5,3,2062,71,461
Rajasthan,jaipur,Townhouse OAK HOTEL Heritage Heights,M D Road,Very Good,4,596,6066,81,919
Rajasthan,jaipur,Townhouse Jagatpura Railway Station,Main Market Jagatpura,Very Good,4,698,4569,71,1073
Rajasthan,jaipur,Super Collection O Bohra International,Behind Panchayati Dharam Shala,Very Good,4,489,4101,73,888
Rajasthan,jaipur,Super Collection O Banipark formerly Arena Villas ,Kanti Nagar,Very Good,4,139,6235,71,1526
Rajasthan,jaipur,Hotel O The Moon Rover,plot no 001 near sanskar hotel vaishali nagar jaipursirsi road,Excellent,4.5,45,2487,70,583
Rajasthan,jaipur,Hotel O Z,Raja Park,Good,3.5,208,3154,75,623
Rajasthan,jaipur,Super Hotel O JLN Marg Malviya Nagar formerly Hotel Braj Haveli,Near Fortis Hospital,Very Good,4,296,5681,67,1548
Rajasthan,jaipur,SPOT ON Sunshine Hotel,Govind Nagar,Good,3.5,65,2377,71,522
Rajasthan,jaipur,Collection O My Hotel Daksh,Near Sector 12,Very Good,4,8,2341,66,629
Rajasthan,jaipur,Hotel O Lakhdatar Palace,Near Railway Stationnull,Very Good,4,30,4416,78,777
Rajasthan,jaipur,Townhouse 207 Hotel Downtown My Stay,Near Ridhi Sidhi Chauraha.,Fabulous,5,2,3659,68,933
Rajasthan,jaipur,Hotel O Silver Spring,Sanganer Tehsi,Good,3.5,43,2664,72,579
Rajasthan,jaipur,Collection O Aloft,Railway Colony,Good,3.5,52,3081,74,627
Rajasthan,jaipur,Hotel O Shree Govind Hotel,near MAXX Hospital,Fabulous,5,10,3494,72,795
Rajasthan,jaipur,Hotel O Star Rest Hotel,Near Jai Shriperiwal School,Very Good,4,1,3275,68,827
Rajasthan,jaipur,Hotel O Reyansh,F BLOCK GOLYAWAS,Excellent,4.5,15,2765,73,579
Rajasthan,jaipur,Hotel O Shiv Kalpana,Pratap Nagar,Very Good,4,97,2106,65,583
Rajasthan,jaipur,OYO Hotel Spark,Mission Compound,Very Good,4,4,2765,73,583
Rajasthan,jaipur,Super Collection O Hotel Golden Days Club Resort,Ajmer Byepass,Fabulous,5,7,4368,74,899
Rajasthan,jaipur,Collection O Hotel Polovictory Palace,Sindhi camp,Fair,3,2,3345,71,761
Rajasthan,jaipur,Super Hotel O Jaipur Stays,Near Andhra Bank,Excellent,4.5,64,3091,68,770
Rajasthan,jaipur,SPOT ON YADAV GUEST HOUSE,Heerapura,Good,3.5,66,2468,72,552
Rajasthan,jaipur,Townhouse Season Park 2,Malviya Nagar,Very Good,4,82,3698,71,832
Rajasthan,jaipur,Hotel O Samrat Hotel,Sanganer,Very Good,4,11,3591,71,827
Rajasthan,jaipur,Hotel O The Castle Home Stay Inn,Khatipura,Very Good,4,66,3629,74,764
Rajasthan,jaipur,Hotel O Royal Retreat,Gandhi Nagar mod Lal Kothi,Very Good,4,33,3779,67,997
Rajasthan,jaipur,Hotel O SIDDHI VINAYAK HOTEL,Mansarovar Sector 3,Fair,3,3,2697,72,606
Rajasthan,jaipur,Hotel O Maan's Heritage,Near Lbs College,Excellent,4.5,490,5436,69,1339
Rajasthan,jaipur,Hotel O Connect,lalkhothi,Very Good,4,476,2288,67,585
Rajasthan,jaipur,Hotel O Hotel AMER,plot no 1 near amer fort plot no 1 near amer fort amer fortnull,Very Good,4,294,1922,62,579
Rajasthan,jaipur,Super Capital O Swastika,Near tiwari ji ki bagichi,Excellent,4.5,907,4624,67,1223
Rajasthan,jaipur,Super Hotel O Big Vine,Jaipur,Excellent,4.5,251,2578,68,643
Rajasthan,jaipur,Hotel O Radhaswami Nagar,Near Vijay Path,Very Good,4,12,3821,74,802
Rajasthan,jaipur,Hotel O Sai Kripa,Near New Sanganer Road,Very Good,4,118,3548,79,566
Rajasthan,jaipur,Hotel O Jai Ambay International,Railway Station,Very Good,4,512,4001,68,1027
Rajasthan,jaipur,Collection O Sundew,Sanganer Tehsil,Very Good,4,159,2538,69,621
Rajasthan,jaipur,Hotel O Avondale,Ricco industrial area,Fabulous,5,2,2218,67,583
Rajasthan,jaipur,Super Hotel O Khatipura Jaipur formerly Milan Garden and Restaurant,Near Vaishali Police Station,Very Good,4,31,5018,67,1320
Rajasthan,jaipur,Hotel O Madan Villa,Mansarovar Jaipurnull,Good,3.5,134,3275,78,562
Rajasthan,jaipur,Super Townhouse Jagatpura,Near ICICI Bank,Excellent,4.5,403,4271,70,1015
Rajasthan,jaipur,OYO 17250 Hotel ganesham,Vaishali Nagar,Very Good,4,10,3597,72,820
Rajasthan,jaipur,Hotel O Mandela House,B-160,Very Good,4,34,3275,77,579
Rajasthan,jaipur,Hotel O Jmd Hotel,Sanganer Tehsil,Excellent,4.5,32,2747,71,638
Rajasthan,jaipur,Hotel O Knights Inn,Vijay Path,Good,3.5,48,3906,81,588
Rajasthan,jaipur,Hotel O Rudra Palace,kalwar road,Good,3.5,79,3470,78,587
Rajasthan,jaipur,Hotel O Neelkanth,Jagatpura,Good,3.5,68,2321,68,579
Rajasthan,jaipur,Collection O Tejesvi,Near 200 Ft Bypass,Very Good,4,199,2426,67,617
Rajasthan,jaipur,Hotel O Grand Stay,MANSAROVAR SCHEME,Very Good,4,78,3548,79,583
Rajasthan,jaipur,Hotel O Shiv Shakti,Near Public Park,Very Good,4,33,2785,71,619
Rajasthan,jaipur,Townhouse Jaipur Airport,Malviya Nagar,Good,3.5,188,4022,78,703
Rajasthan,jaipur,Hotel O Kanha,Plot no.7 Sitapura Industrial Area Block 1ST Mahatma gandhi hospital road City,Very Good,4,9,2385,71,533
Rajasthan,jaipur,Hotel O Focus Elite,Near Focus Academy,Very Good,4,250,2752,71,636
Rajasthan,jaipur,Collection O Sanjay Palace,Near Polo Victory Cinema,Very Good,4,549,2851,72,613
Rajasthan,jaipur,Collection O Blue Shine,B5,Good,3.5,231,3277,73,701
Rajasthan,jaipur,Hotel O The Nandini's Guest House,Vaishali Nagar,Very Good,4,61,2649,71,616
